City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
530,Waingapu,ID,-9.6567,120.2641,81.01,65,73,13.87,broken clouds
531,Cherdyn,RU,60.403,56.4787,72.61,55,64,6.44,broken clouds
532,Sungaipenuh,ID,-2.0833,101.3833,69.96,93,84,2.1,broken clouds
533,Mayumba,GA,-3.432,10.6554,76.98,72,83,6.46,broken clouds
534,Kargil,IN,34.5667,76.1,71.87,31,64,6.17,broken clouds
535,Ostashkov,RU,57.1467,33.1075,69.66,55,79,12.8,light rain
536,Peniche,PT,39.3558,-9.3811,71.74,73,64,19.64,broken clouds
537,Linkoping,SE,58.4109,15.6216,67.98,71,90,8.05,overcast clouds
538,Fohnsdorf,AT,47.2183,14.6819,71.65,77,75,2.3,light intensity shower rain
539,Sakaiminato,JP,35.55,133.2333,85.93,70,75,11.5,broken clouds
540,College,US,64.8569,-147.8028,63.28,77,75,3.44,broken clouds
541,Abu Samrah,SY,35.3029,37.1841,98.83,18,0,9.04,clear sky
542,Bosansko Grahovo,BA,44.1794,16.3639,83.86,27,0,11.54,clear sky
543,San Luis,AR,-33.295,-66.3356,44.37,38,0,5.37,clear sky
544,Amga,RU,60.8953,131.9608,69.66,51,10,1.95,clear sky
545,Filadelfia,US,39.9523,-75.1638,63.18,79,1,0.0,clear sky
546,Tezu,IN,27.9167,96.1667,82.54,96,56,2.28,heavy intensity rain
547,Pyinmana,MM,19.7333,96.2167,83.01,87,95,6.38,overcast clouds
548,Vwawa,TZ,-9.1167,32.9333,74.23,31,4,8.63,clear sky
549,Pemangkat,ID,1.1667,108.9667,84.92,72,19,13.0,few clouds
550,Vila Franca Do Campo,PT,37.7167,-25.4333,72.01,84,92,5.06,overcast clouds
551,Zenzeli,RU,45.9241,47.0474,96.64,14,11,8.43,few clouds
552,Curillo,CO,1.0333,-75.9191,61.86,98,92,2.08,overcast clouds
553,Kollam,IN,8.8833,76.6,85.87,69,20,17.05,few clouds
554,East Liverpool,US,40.6187,-80.5773,60.71,98,100,3.27,overcast clouds
555,Banda Aceh,ID,5.5577,95.3222,81.57,74,78,20.22,broken clouds
556,Prieska,ZA,-29.6641,22.7474,70.9,12,0,5.46,clear sky
557,Ituango,CO,7.1712,-75.764,62.31,98,100,1.36,overcast clouds
558,Bhadrachalam,IN,17.6667,80.8833,89.11,61,100,8.32,overcast clouds
559,Caudry,FR,50.1249,3.4119,67.86,86,96,13.89,overcast clouds
560,Paamiut,GL,61.994,-49.6678,45.79,86,98,9.8,light rain
561,Loandjili,CG,-4.7561,11.8578,75.31,83,75,8.05,broken clouds
562,Ewa Beach,US,21.3156,-158.0072,79.99,70,90,11.99,overcast clouds
563,Kushima,JP,31.4583,131.2333,84.24,85,100,4.0,overcast clouds
564,Sosnovo-Ozerskoye,RU,52.5249,111.5418,59.41,78,83,8.59,light rain
565,Majene,ID,-3.5403,118.9707,80.44,80,93,3.15,overcast clouds
566,Khandyga,RU,62.6667,135.6,68.58,48,11,4.59,few clouds
567,Canchungo,GW,12.0672,-16.0333,78.87,80,100,11.88,light rain
568,Katherine,AU,-14.4667,132.2667,82.72,39,36,4.61,scattered clouds
569,Bartica,GY,6.4,-58.6167,73.72,99,96,0.85,overcast clouds
570,Klaksvik,FO,62.2266,-6.589,50.92,78,100,16.87,overcast clouds
571,Torbat-E Jam,IR,35.244,60.6225,88.54,10,0,22.3,clear sky
572,Ramsar,IR,36.9226,50.6426,78.24,73,90,9.22,overcast clouds
573,Grajau,BR,-5.8194,-46.1386,71.69,89,2,2.71,clear sky
574,Svarychiv,UA,48.9622,24.1966,83.43,44,57,5.73,broken clouds
575,Cravo Norte,CO,6.3017,-70.2041,70.97,97,43,3.87,scattered clouds
576,Chara,RU,56.9064,118.2631,63.07,51,88,11.45,overcast clouds
577,Susanino,RU,58.1461,41.5872,76.21,41,43,11.59,scattered clouds
578,Alvorada,BR,-12.48,-49.1247,68.99,42,37,4.07,scattered clouds
579,Mildura,AU,-34.2,142.15,66.07,63,90,23.02,light rain
580,Carutapera,BR,-1.195,-46.02,76.73,92,46,4.92,scattered clouds
581,Baraboo,US,43.4711,-89.7443,62.04,97,90,0.0,fog
582,Hovd,MN,48.0056,91.6419,63.3,57,100,10.04,light rain
583,Kanigoro,ID,-8.13,112.219,77.07,75,76,10.92,broken clouds
584,Qostanay,KZ,53.1667,63.5833,84.49,39,75,8.95,broken clouds
585,Tubuala,PA,9.5167,-79.0333,77.32,86,29,4.27,scattered clouds
586,Tapah,MY,4.2004,101.2598,91.31,74,61,3.36,broken clouds
587,Asilah,MA,35.465,-6.0348,80.46,66,6,11.23,clear sky
588,Nurota,UZ,40.5614,65.6886,95.09,13,85,19.95,overcast clouds
589,Acarau,BR,-2.8856,-40.12,77.11,78,69,12.71,broken clouds
590,Keti Bandar,PK,24.1447,67.4497,85.32,76,98,25.81,overcast clouds
591,Bjornevatn,NO,69.6672,29.9847,50.34,81,75,3.44,light intensity shower rain
592,Moldava Nad Bodvou,SK,48.6143,20.9996,89.37,43,0,3.44,clear sky
593,Nata,PA,8.3333,-80.5167,79.47,87,94,2.26,overcast clouds
594,Manggar,ID,-2.8833,108.2667,83.39,74,14,11.77,few clouds
595,Tadine,NC,-21.55,167.8833,66.96,58,50,19.86,scattered clouds
596,Sindor,RU,62.8629,51.8905,61.32,94,99,7.11,overcast clouds
597,Usinsk,RU,65.9939,57.5281,65.73,44,59,9.98,broken clouds
598,Lar,IN,26.2039,83.9717,87.96,67,91,23.33,overcast clouds
599,Zabol,AF,32.25,67.25,89.47,14,3,22.35,clear sky
600,Itarema,BR,-2.9248,-39.9167,77.11,76,60,12.71,broken clouds
601,Nizhniy Kuranakh,RU,58.8353,125.4869,63.84,58,19,7.78,few clouds
602,Cortez,US,37.3489,-108.5859,62.42,51,98,3.27,overcast clouds
603,Camocim,BR,-2.9022,-40.8411,76.48,81,86,10.71,overcast clouds
604,Laguna,US,38.421,-121.4238,82.22,61,1,1.01,clear sky
605,Tuy Hoa,VN,13.0833,109.3,92.8,53,72,9.66,broken clouds
606,Luau,AO,-10.7073,22.2247,81.12,19,0,8.12,clear sky
607,Engenheiro Beltrao,BR,-23.7972,-52.2692,45.7,71,99,6.13,overcast clouds
608,Asau,RO,46.4333,26.4,90.39,48,1,2.91,clear sky
609,Vryburg,ZA,-26.9566,24.7284,67.19,18,0,4.38,clear sky
610,Cabo Rojo,PR,18.0866,-67.1457,79.97,84,100,5.88,overcast clouds
611,Roma,US,43.2128,-75.4557,51.87,92,3,1.07,clear sky
612,Haines Junction,CA,60.7522,-137.5108,51.75,71,56,2.3,broken clouds
613,Kargopol,RU,61.5071,38.9456,67.42,61,82,10.45,moderate rain
614,Birjand,IR,32.8663,59.2211,90.07,10,0,11.5,clear sky
615,Margherita,IN,27.2833,95.6833,83.68,92,83,3.71,broken clouds
616,Ajdabiya,LY,30.7554,20.2263,98.82,25,0,17.54,clear sky
617,Ponta Delgada,PT,37.7333,-25.6667,72.32,88,40,8.05,scattered clouds
618,Liverpool,GB,53.4106,-2.9779,62.69,78,75,5.99,broken clouds
619,Znamenskoye,RU,57.1281,73.8282,69.22,72,90,7.2,overcast clouds
620,Wilmington Island,US,32.0036,-80.9737,82.98,70,1,6.91,clear sky
621,Buala,SB,-8.145,159.5921,79.68,83,83,9.26,light rain
622,Sechura,PE,-5.5569,-80.8222,65.37,80,15,11.74,few clouds
623,Bilibino,RU,68.0546,166.4372,40.03,76,93,4.36,overcast clouds
624,Necochea,AR,-38.5473,-58.7368,43.05,61,89,8.59,overcast clouds
625,Betare Oya,CM,5.6,14.0833,74.08,81,99,5.64,overcast clouds
626,Bage,BR,-31.3314,-54.1069,40.8,93,0,4.61,clear sky
627,Elmadag,TR,39.9208,33.2308,84.06,21,0,10.27,clear sky
628,Luena,AO,-11.7833,19.9167,66.38,72,0,9.22,clear sky
629,Hindang,PH,10.4342,124.7292,86.5,71,76,10.49,broken clouds
630,Abu Kamal,SY,34.4506,40.9171,108.28,10,0,12.33,clear sky
631,Bonoua,CI,5.2741,-3.595,80.22,66,69,7.72,light rain
632,Olafsvik,IS,64.8945,-23.7142,55.09,86,49,2.17,scattered clouds
633,Fez,MA,34.0372,-4.9998,80.85,44,0,8.05,clear sky
634,Tomatlan,MX,19.9333,-105.25,75.22,98,100,4.81,overcast clouds
635,Kathmandu,NP,27.7167,85.3167,80.82,74,75,9.22,broken clouds
636,Shelton,US,41.3165,-73.0932,60.04,85,1,1.01,clear sky
637,Baghdad,IQ,33.3406,44.4009,111.11,17,0,8.05,clear sky
638,Khor,RU,47.8861,134.9464,71.73,71,97,14.65,overcast clouds
639,Ucluelet,CA,48.9329,-125.5528,67.95,92,65,8.7,broken clouds
640,Horodnytsya,UA,50.807,27.3168,85.78,42,8,9.84,clear sky
641,Whitehorse,CA,60.7161,-135.0538,56.17,66,20,8.01,few clouds
642,Ochsenfurt,DE,49.6643,10.0623,72.55,60,9,14.92,clear sky
643,Leninskoye,KZ,41.7589,69.3864,94.93,11,91,10.58,overcast clouds
644,Abha,SA,18.2164,42.5053,82.22,47,20,4.61,few clouds
645,Bira,RU,49.0,132.4667,67.41,89,96,4.09,overcast clouds
646,Inuvik,CA,68.3499,-133.7218,63.46,63,75,4.61,broken clouds
647,Vestmanna,FO,62.1564,-7.1664,49.12,81,75,10.36,broken clouds
648,Casablanca,MA,33.5928,-7.6192,77.22,73,75,13.0,broken clouds
649,Nizhneangarsk,RU,55.7833,109.55,56.05,78,54,2.75,broken clouds
650,Eureka,US,40.8021,-124.1637,62.67,93,99,1.01,overcast clouds
651,Padang,ID,-0.9492,100.3543,84.25,79,65,4.16,broken clouds
652,Coahuayana,MX,18.7333,-103.6833,74.8,95,100,6.17,overcast clouds
653,Hambantota,LK,6.1241,81.1185,95.34,55,20,17.27,few clouds
654,Guangyuan,CN,32.442,105.823,92.07,61,0,7.11,clear sky
655,Apollonia,GR,36.9716,24.7231,96.39,67,0,6.96,clear sky
656,Rach Gia,VN,10.0167,105.0833,87.75,79,86,15.75,overcast clouds
657,Sola,VU,-13.8833,167.55,77.67,78,40,4.61,scattered clouds
658,Vao,NC,-22.6667,167.4833,67.5,56,5,23.87,clear sky
659,Maniitsoq,GL,65.4167,-52.9,47.59,71,2,4.38,clear sky
660,Payo,ID,-3.7508,103.6372,83.01,71,95,2.42,overcast clouds
661,Sistranda,NO,63.7256,8.834,55.9,83,100,17.87,overcast clouds
662,Olavarria,AR,-36.8927,-60.3225,37.33,63,98,5.28,overcast clouds
663,Hualmay,PE,-11.0964,-77.6139,61.74,88,78,8.5,broken clouds
664,Kununurra,AU,-15.7667,128.7333,84.18,45,5,8.05,clear sky
665,Nantucket,US,41.2835,-70.0995,62.96,69,0,18.75,clear sky
666,Brindisi,IT,40.5833,17.6667,97.45,26,0,4.43,clear sky
667,Auki,SB,-8.7676,160.7034,77.09,88,99,9.33,moderate rain
668,Zhireken,RU,52.8249,117.3076,65.03,54,68,9.06,broken clouds
669,Meadow Lake,US,34.8014,-106.5436,72.81,49,58,8.68,broken clouds
670,Kinshasa,CD,-4.3246,15.3215,75.58,73,75,8.05,mist
671,Verkh-Usugli,RU,52.7,115.1667,69.3,42,39,6.64,scattered clouds
672,Along,IN,28.1667,94.7667,83.32,90,37,3.15,scattered clouds
673,Stutterheim,ZA,-32.5708,27.424,66.83,13,0,6.78,clear sky
674,Nouakchott,MR,18.0858,-15.9785,76.93,74,55,12.71,broken clouds
675,Salta,AR,-24.7859,-65.4117,32.59,86,0,0.0,clear sky
676,Mossendjo,CG,-2.9506,12.7261,83.86,46,11,5.77,few clouds
677,Zubtsov,RU,56.1753,34.5894,75.36,39,17,16.69,few clouds
678,Itoman,JP,26.1247,127.6694,84.22,89,40,12.66,scattered clouds
679,Okha,RU,53.5739,142.9478,53.56,71,100,9.06,overcast clouds
680,Kapit,MY,2.0167,112.9333,85.35,72,65,1.48,broken clouds
681,Kalemie,CD,-5.9475,29.1947,78.84,34,3,9.53,clear sky
682,Jalostotitlan,MX,21.2,-102.4667,61.79,89,85,1.1,overcast clouds
683,Isangel,VU,-19.55,169.2667,69.22,59,6,16.89,clear sky
684,Dalianwan,CN,39.0286,121.695,81.73,74,40,8.95,light rain
685,Les Cayes,HT,18.2,-73.75,77.43,82,0,3.11,clear sky
686,Huntsville,US,34.7304,-86.5861,75.33,97,40,1.01,mist
687,Kuytun,RU,54.3419,101.5036,73.42,50,100,3.11,overcast clouds
688,Vrangel,RU,42.7297,133.0839,76.42,85,22,19.44,few clouds
689,Wum,CM,6.3833,10.0667,71.6,81,98,2.01,light rain
690,Bay City,US,43.5945,-83.8889,56.57,91,6,3.8,clear sky
691,Jonkoping,SE,57.7814,14.1562,67.68,77,75,10.36,broken clouds
692,Jacareacanga,BR,-6.2222,-57.7528,65.75,62,12,1.81,few clouds
693,Bridlington,GB,54.0831,-0.1919,66.38,81,100,9.69,overcast clouds
694,Srivardhan,IN,18.0333,73.0167,82.89,82,97,17.72,overcast clouds
695,Fukue,JP,32.6881,128.8419,84.56,89,75,8.05,broken clouds
696,Cruz Alta,BR,-28.6386,-53.6064,33.78,83,0,7.61,clear sky
697,Ibanda,TZ,-2.7974,32.4746,78.24,24,26,13.2,scattered clouds
